id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
1101410237940494214,2,2,2,5,5,5,4,5,4.5,5,2
1101671673952051077,8,8,4,4.75,4.88,4.75,5,4.63,4.88,4.63,3.69
1101708260014944581,2,2,2,5,5,5,5,5,5,5,2
1101724394319029956,5,5,1,4.8,4.8,5,5,4.8,5,4.6,1.34
1101728050804360418,6,6,0,5,4.5,4.83,5,5,4.67,4.83,1.8
1101744440355522491,1,1,0,5,5,5,5,5,5,5,0.49
1101775866988483866,7,7,1,5,5,4.71,5,5,5,5,2.23
1101822276878142678,8,8,1,4.75,4.75,4.88,4.75,5,4.38,4.75,2.45
1101890224505404513,5,5,1,5,4.8,4.8,5,4.8,4.6,4.4,1.49
1101897751351183614,1,1,1,5,5,5,5,5,5,5,1
1101905474848185283,14,14,3,4.93,4.93,4.86,4.93,4.93,4.79,5,3.85
1101908584706190591,14,14,4,4.79,4.79,4.93,4.86,4.93,5,4.79,4.16
1101934443195643002,4,4,2,4,4,4,3.5,4,4.25,3.5,2.79
1101964139008443250,3,3,0,5,5,5,5,5,4.67,5,1.02
1101982919732374012,6,6,0,4.67,4.5,4.83,4.5,4.5,4.67,4,2.37
1101988246161973498,0,0,0,,,,,,,,
1102002845798719977,5,5,0,4.6,4.6,5,5,5,4.4,4.8,1.55
1102012761906276313,1,1,1,5,5,4,5,5,5,5,1
1102019246466720435,1,1,0,5,5,5,5,5,5,5,0.64
1102454884315046610,11,11,3,5,5,5,5,5,5,5,2.92
1102484769109182133,10,10,2,4.9,4.8,4.9,4.8,5,4.8,4.8,3.06
1102495725120802041,10,10,2,4.9,4.8,5,4.9,4.7,4.8,4.8,2.63
1102505297184553138,9,9,2,5,4.89,5,4.89,5,4.78,4.89,2.62
1102548523823441178,0,0,0,,,,,,,,
1102549765756285578,0,0,0,,,,,,,,
1102592397141247818,1,1,0,5,5,5,5,5,5,5,0.33
1102609040914097963,13,13,3,4.46,4.62,4.46,4.77,4.77,4.77,4.69,5.13
1102615988595231162,5,5,0,4.8,4.8,5,5,5,4.4,4.2,1.47
1102623258300003783,1,1,0,5,5,5,4,5,5,5,0.86
1102716153119736235,5,5,1,5,5,5,5,5,5,5,1.76
1102721965447996672,11,11,1,5,4.91,5,4.82,5,4.64,4.91,2.95
1102763409574242964,4,4,1,4,4.25,4.75,4,3.75,4.25,4,1.88
1102814105378641931,9,9,1,4.78,4.78,5,5,5,4.56,4.78,2.84
1102817549755439041,2,2,0,4.5,4.5,4.5,5,4.5,3.5,4.5,0.71
1102989057098739414,11,11,2,4.91,5,5,5,5,4.91,4.91,3.11
1103151763692604346,8,8,0,5,5,4.88,5,5,4.88,4.88,2.35
1103152627220714540,0,0,0,,,,,,,,
1103155793624906391,11,11,4,5,5,4.91,5,5,5,5,3.71
1103157556799230410,6,6,2,4,4,3.8,4.6,5,4.4,4,2.86
1103166278251475046,4,4,1,4.75,5,4.75,5,5,5,4.75,1.6
1103172289990392946,6,6,3,4.5,5,4.6,4.8,4.8,4.4,4.8,1.73
1103208897165989868,0,0,0,,,,,,,,
1103213569513082382,8,8,2,4.88,5,5,4.75,4.88,5,4.75,3.48
1103226548430650644,0,0,0,,,,,,,,
1103236495297137674,1,1,1,5,5,5,5,5,5,5,1
1103254122766692464,10,10,2,4.8,4.8,4.8,4.9,4.9,4.8,4.7,3
1103268830233160783,9,9,2,5,4.89,5,5,5,4.78,4.89,2.57
1103324162661258303,8,8,3,4.88,4.88,5,4.88,5,4.25,4.75,4
1103377031109809842,3,3,1,4.67,4.67,4.33,4.33,3.67,4.67,4,0.86
1103378495893987526,8,8,2,4.88,4.88,4.75,4.88,4.88,4.75,4.75,2.16
1103397607739292107,1,1,0,3,4,4,4,3,2,3,0.42
1103427299503219977,1,1,0,5,5,5,5,5,4,4,0.44
1103522955455118884,2,2,2,5,5,5,5,5,5,5,2
1103563805256665594,0,0,0,,,,,,,,
1103579836739282481,8,8,2,4.75,4.88,4.88,4.88,4.75,4.75,4.75,2.12
1103937511263211348,3,3,1,3.33,3.33,3.33,3.33,3.33,3.67,3,0.85
1103940551246851593,3,3,1,5,5,5,5,5,5,4.67,0.84
1103963324605534236,2,2,0,5,5,5,5,5,5,4.5,0.58
1103983716014803121,3,3,0,4.67,5,4.67,4.33,4.67,4.67,5,0.93
1103988696978413227,4,4,0,5,5,4.75,4.5,4.5,5,4.75,1.17
1104036564139060537,2,2,1,5,4.5,4.5,5,5,4.5,5,0.76
1104221698694972467,4,4,1,4.5,4.5,4.75,4.25,4,4.5,4.25,1.43
1104226045293583262,3,3,0,5,4.67,4.67,4.33,4.67,5,4.67,0.87
1104290603285424870,12,12,3,4.92,4.92,4.67,4.83,4.92,5,4.92,3.43
1104305358904118490,4,4,0,4.5,4.5,4.75,4.75,4.75,4.75,4.5,1.25
1104682883638917292,2,2,1,5,5,5,5,5,5,5,1.54
1104697055511206295,0,0,0,,,,,,,,
1104697718379440017,18,18,4,5,5,5,4.94,5,4.76,4.88,5.19
1104747382538132406,12,12,4,4.92,4.91,4.73,4.73,5,4.73,4.91,3.4
1104804963316743525,11,11,2,4.73,4.73,4.55,4.82,4.64,4.64,4.55,3.33
1104812028956682446,12,12,6,4.92,4.73,4.82,4.45,4.82,4.55,4.82,3.19
1104824248150276904,11,11,2,5,5,5,5,5,4.82,4.91,2.97
1104828924228385553,2,2,1,4.5,5,4.5,5,4.5,4.5,4.5,1.4
1104838671531610640,9,9,5,4.89,4.56,4.44,4.89,4.78,4.78,4.33,2.87
1104878861052805458,7,7,2,4.57,4.71,5,5,5,4.71,4.57,3.39
1104882396358351878,4,4,2,5,4.75,5,5,5,5,4.75,2.5
1104885064841879400,3,3,1,5,5,4.67,5,5,4.67,5,1.48
1104890086222300702,2,2,1,4.5,5,5,5,5,4,4.5,0.95
1104909917942761339,10,10,1,4.9,4.9,4.8,5,5,4.9,4.8,2.73
1104910047413262443,6,6,1,5,5,5,5,5,5,4.83,2.2
1104913374674496903,8,8,2,4.75,4.75,4.88,4.5,4.5,5,4.75,2.67
1104916795206394586,13,13,3,5,5,5,5,5,4.92,5,4.02
1104920192523829299,6,6,3,4.67,4.83,4.5,5,4.67,5,4.83,2.2
1104961195389739675,1,1,0,5,5,5,5,5,5,5,0.94
1105004192360258470,11,11,3,4.55,4.4,4.9,5,5,4.6,4.7,3.03
1105004882756143188,10,10,2,4.9,4.67,5,5,5,4.89,4.67,2.8
1105058518549562783,8,8,3,4.88,4.88,5,5,5,4.88,4.88,2.7
1105131860625328601,10,10,3,4.8,5,4.5,4.8,4.7,4.6,4.4,3.19
1105350097101711325,3,3,0,5,5,5,4.33,4.67,4.67,5,0.8
1105354815550067269,1,1,1,5,5,5,5,5,5,5,1
1105357165902446924,3,3,2,5,5,5,5,5,5,5,2.09
1105364234878271592,8,8,2,5,5,5,4.88,5,4.63,5,3.48
1105367945858740136,9,9,3,5,5,4.88,4.88,4.88,4.63,4.75,3.8
1105374538319172574,3,3,0,5,5,4.67,5,5,4.67,4.67,0.93
1105377586630583459,0,0,0,,,,,,,,
1105382980752297007,1,1,1,5,5,5,5,5,5,5,1
1105384599319189561,3,3,0,5,5,5,4.67,5,4.67,5,1.05
1105401068983111772,1,1,1,5,5,5,5,5,5,5,1
1105412325673679808,3,3,3,4.67,5,4.33,5,5,5,5,3
1105418823327187334,1,1,1,5,5,5,5,5,4,4,1
1105425306870336682,0,0,0,,,,,,,,
1105430570374679874,1,1,1,5,5,5,5,5,5,5,1
1105437471452295304,0,0,0,,,,,,,,
1105438413749972562,0,0,0,,,,,,,,
1105444295064557363,0,0,0,,,,,,,,
1105448085473305377,2,2,2,4,4.5,4,4,3.5,5,4,2
1105457349708954865,8,8,3,4.38,4.38,5,4.63,4.63,4.75,4,4.36
1105463381370930306,6,6,4,4.5,4.5,3.83,4.83,4.83,5,4.33,3.21
1105469109247167992,1,1,0,5,5,5,5,5,5,5,0.65
1105472445881625222,9,9,1,5,5,4.89,4.89,4.89,4.78,4.89,3.18
1105473305499507045,2,2,2,3.5,4,4,3.5,4,4.5,3,2
1105477214647960349,2,2,0,5,5,4.5,5,5,5,5,1.02
1105481686640190945,9,9,3,4.67,4.44,4.44,4.56,4.67,4.89,4.33,2.9
1105508992689140552,6,6,3,5,5,5,5,5,5,4.83,3.4
1105510352351384308,4,4,2,5,5,5,5,4.33,4.67,4,2.86
1105511474523738748,4,4,2,4.75,5,5,5,5,4.75,5,1.9
1105512733910261132,8,8,5,4.88,5,5,4.75,4.63,5,4.88,2.79
1105514271933407673,0,0,0,,,,,,,,
1105517937853355582,2,2,0,5,5,5,5,5,5,5,0.66
1105528969295011164,4,4,3,4.5,4.67,4.67,4.67,4.67,4.67,4.67,2.31
1105529094615211782,1,1,0,4,4,5,4,3,3,4,0.53
1105531363479231837,4,4,2,5,4.75,5,5,4.5,4.75,4.5,2.4
1105565904876503440,0,0,0,,,,,,,,
1105645067907164223,15,15,5,4.8,4.6,4.67,4.73,4.8,4.4,4.67,3.98
1105649821838355297,13,13,3,4.46,4.38,4.54,4.77,4.77,4.08,4.54,3.79
1105652648527244569,15,15,2,4.6,4.67,4.6,4.6,4.67,4.53,4.53,4.41
1105689542847687373,0,0,0,,,,,,,,
1105792200308827227,3,3,2,5,5,5,4.67,5,4.33,4.33,0.91
1105794609293276286,7,7,1,5,5,4.71,5,5,4.71,4.86,2.12
1105796185022938691,9,9,3,4.89,4.78,4.56,4.78,5,4.67,4.89,3.1
1105799942403460161,9,9,1,4.67,4.44,4.33,4.56,4.89,4.78,4.67,2.55
1106054116403944560,12,12,2,5,4.92,5,5,5,5,4.92,3.87
1106123465226034314,0,0,0,,,,,,,,
1106130138672638449,1,1,0,5,5,5,5,5,5,5,0.37
1106134895984025281,3,3,0,4.67,4.67,4.33,4.67,5,5,4.33,1.84
1106135796478731805,1,1,1,5,5,5,5,5,5,5,1
1106136692863698460,2,2,2,4.5,4.5,4,5,5,4.5,4.5,2
1106137602711475716,3,3,3,5,5,5,5,5,4.67,4.67,3
1106138316878052779,6,6,2,4.67,4.67,4.67,4.83,4.67,4.33,4.5,2.69
1106155448529533784,9,9,4,4.89,5,5,5,4.78,5,4.78,4.91
1106185216851295152,0,0,0,,,,,,,,
1106227429456359821,0,0,0,,,,,,,,
1106228813429357096,6,6,3,3.33,4,3,3.83,3.5,4.33,3.33,2.57
1106233494776531113,7,7,3,4.71,4.71,4.43,4.86,4.86,4.86,4.71,3.62
1106392419932526806,10,10,7,4.9,4.8,4.8,4.9,5,4.8,4.9,5.36
1106397418782874228,2,2,0,4.5,4.5,4.5,4.5,4.5,4,4.5,1.05
1106410271064838993,8,8,2,4.25,4.5,4.25,4.25,4.5,4.63,4.5,2.96
1106770274893102605,23,23,7,5,5,4.96,4.96,5,5,4.96,6.57
1106775480585690162,10,10,3,5,5,5,5,5,5,4.9,5.26
1106809340814189180,1,1,0,5,5,4,5,5,5,5,0.86
1106813935777800752,0,0,0,,,,,,,,
1106854455118005290,4,4,1,4.75,4.75,4.75,5,5,5,4.25,1.14
1106883599555209283,11,11,4,4.73,4.82,4.64,4.64,5,4.27,4.64,3.44
1106937036578116278,1,1,1,4,5,4,2,4,3,4,1
1106940710957635794,10,10,2,4.8,5,5,5,4.9,4.6,4.8,3.19
1106942444484963427,2,2,1,5,5,5,4.5,5,4.5,5,1.58
1106954142024409645,3,3,2,3.33,2.67,3.67,2.67,4,4.33,3.33,2
1106963490184429557,0,0,0,,,,,,,,
1106969092666360494,1,1,0,5,5,5,5,5,5,4,0.68
1106977441305407815,2,2,2,4.5,5,4.5,5,5,4.5,4.5,2
1106984995316843030,1,1,0,4,4,5,5,5,4,3,0.81
1106985795853303936,1,1,1,5,5,5,5,5,5,5,1
1106991558642929569,0,0,0,,,,,,,,
1106995463901634066,3,3,3,4.67,4.67,5,3,4,4.33,4.67,3
1106997766472008370,12,12,2,4.92,5,5,4.18,4.91,4.64,4.64,3.96
1106998493438801165,0,0,0,,,,,,,,
1107016650027445357,1,1,0,5,5,5,5,5,5,5,0.45
1107019461520755279,0,0,0,,,,,,,,
1107068835627331703,0,0,0,,,,,,,,
1107251334460835785,8,8,5,5,5,5,5,5,5,5,6
1107357987835740399,1,1,0,5,5,5,5,5,5,5,0.41
1107463202177745213,7,7,1,4.57,4.57,4.86,4.71,4.86,4.86,4.57,2.47
1107490757868922188,15,15,3,4.8,4.73,4.93,4.93,5,4.87,4.8,4.25
1107521329465975454,2,2,0,5,5,5,5,5,5,5,0.88
1107533639957596768,4,4,0,4.5,5,5,4.75,4.5,4.5,4.25,1.26
1107541472330137940,5,5,1,5,4.8,4.8,5,5,4.6,4.8,1.61
1107622241563467478,8,8,1,4.75,4.86,5,4.71,4.43,4.86,4.57,2.55
1107627796541934318,0,0,0,,,,,,,,
1107649147016371374,15,15,2,4.93,4.87,4.8,4.93,4.93,4.87,5,4.55
1107661801595471015,8,8,2,4.75,4.88,4.63,5,4.75,4.88,4.88,2.31
1107666019924104471,3,3,0,3.67,3.33,3.67,3.33,4,4,3.67,0.95
1107703273993484053,13,13,0,4.62,4.54,4.62,4.69,4.54,4.54,4.54,3.71
1107723319018228685,6,6,0,5,5,4.83,5,4.83,4.83,4.83,2.57
1107729094234400291,0,0,0,,,,,,,,
1107755833377142437,11,11,1,4.82,4.82,4.64,4.82,4.91,4.64,4.64,3.11
1107782164265304975,10,10,2,4.7,4.6,4.9,5,4.9,4.8,4.8,3.49
1107787430411635054,0,0,0,,,,,,,,
1107901949406773877,0,0,0,,,,,,,,
1108179320644733847,2,2,0,4.5,5,4.5,4.5,4,5,4.5,0.65
1108228731293469806,6,6,5,4.83,4.83,5,4.83,4.83,4.83,4.83,4.39
1108258485506855387,12,12,2,5,5,5,5,5,5,5,3.36
1108263198846109650,5,5,1,4,4,4.2,4.2,4.4,4.2,4,1.79
1108336036108156427,5,5,3,3.2,3,3.6,4.8,3.8,3.6,3.2,1.47
1108371617036719568,2,2,2,5,5,5,5,5,4.5,5,2
1108378285163377097,13,13,3,4.92,4.77,4.85,4.92,5,4.85,4.77,4.7
1108393866928206018,1,1,0,5,5,5,4,5,5,5,0.29
1108464985147711497,0,0,0,,,,,,,,
1108568762957585310,6,6,2,4.83,5,4.83,5,5,5,4.83,1.75
1108592745894793749,9,9,3,4.33,4.5,4.5,4.5,4.5,4.75,4,2.87
1108597960073056254,21,21,6,4.86,4.9,5,5,4.95,4.81,4.9,6.3
1108618466597944468,7,7,0,5,5,5,5,5,5,5,2.73
1108653845563586743,7,7,3,4.71,4.71,4.86,4.86,4.86,4.43,4.14,2.21
1108693392754666301,5,5,3,4,4.25,3.75,4.5,4.5,4,4.25,1.9
1108965869040253114,0,0,0,,,,,,,,
1109123911026609318,13,13,3,5,5,5,4.92,5,4.77,4.92,3.58
1109130923750027684,11,11,1,4.64,4.55,4.64,4.91,4.73,4.45,4.64,3.11
1109140768410687076,0,0,0,,,,,,,,
1109151857692279663,12,12,4,5,5,5,5,5,5,5,3.53
1109198424392495366,0,0,0,,,,,,,,
1109217680143601158,11,11,4,5,5,5,5,5,4.64,5,3.75
1109715226818865641,5,5,3,5,5,5,4.6,4.8,5,5,2.68
1109732808921547979,5,5,3,4,4.8,4.8,4.4,4.8,4.4,3.8,1.81
1109758511990802199,1,1,0,5,5,5,5,5,5,5,0.4
1109767600315510430,0,0,0,,,,,,,,
1109814886123413172,5,5,1,4,4.4,3.4,4,4.4,4,3.8,1.76
1109815317389180271,14,14,4,4.93,5,4.86,4.93,5,4.79,4.93,4.38
1109841790202822312,9,9,3,4.33,4.22,4.22,4.89,4.89,4.78,4.56,3.25
1109846941863936874,2,2,1,4.5,5,4.5,4.5,4.5,4,4.5,1.03
1109849693617276086,8,8,4,4.75,5,4.88,5,4.75,4.88,4.88,2.55
1109863409887073969,5,5,4,4.2,4.8,3.8,4.6,4.4,4.2,4.2,4.69
1109870168996052531,2,2,0,4,4,4.5,4.5,4,4,4.5,1.62
1109880528705528637,0,0,0,,,,,,,,
1109880995399377953,9,9,3,4.89,5,4.78,4.89,4.89,4.89,4.89,2.9
1109885663547410753,3,3,1,3.67,4,3,4.33,3.67,4,3.67,1.22
1109890639005720397,0,0,0,,,,,,,,
1109905602932463370,3,3,1,4.33,4.33,4.33,3.33,4.67,4.33,4.33,1.45
1109924458023311895,1,1,0,3,3,4,3,4,3,3,0.59
1109932771585814705,0,0,0,,,,,,,,
1109945231392660432,1,1,1,4,4,4,4,4,4,4,1
1109954070092009258,2,2,0,3.5,3,4,4.5,5,3.5,2.5,0.77
1109992148977157665,1,1,1,5,5,5,5,5,5,5,1
1110022186589966256,0,0,0,,,,,,,,
1110066471365270512,1,1,1,5,5,5,5,5,5,5,1
1110073012441078769,1,1,0,5,5,4,5,5,5,5,0.71
1110079209881327326,1,1,0,4,4,4,4,4,4,4,0.52
1110102570442200845,17,17,2,5,4.88,5,4.82,4.94,4.94,4.88,4.77
1110319153492862413,3,3,3,3.67,4,4,4.67,4.67,4.33,3.67,3
1110400180261934265,0,0,0,,,,,,,,
1110414961209588128,1,1,1,5,5,5,5,5,5,5,1
1110415025123171638,1,1,1,5,5,4,5,5,5,4,1
1110419362340519313,3,3,3,5,5,5,4,5,5,5,3
1110420194577685815,0,0,0,,,,,,,,
1110423338851930464,3,3,3,3.67,3.67,4,3.67,3.67,4.67,3.67,3
1110424532498005768,3,3,3,5,5,5,4.67,5,5,5,3
1110425588573745212,0,0,0,,,,,,,,
1110428195493573199,1,1,1,5,5,5,5,5,5,5,1
1110429533515068516,0,0,0,,,,,,,,
1110430572892898948,0,0,0,,,,,,,,
1110440930226307097,10,10,3,5,5,5,5,5,5,4.8,3.03
1110467376203496947,6,6,2,5,5,4.83,5,5,4.17,5,2.9
1110476589201696233,2,2,0,5,4,5,5,4.5,5,5,0.95
1110493622465240898,10,10,3,4.8,4.9,4.9,4.8,4.9,4.6,4.9,3.49
1110523711914027182,2,2,1,4,5,5,5,5,4.5,5,1.82
1110552670000983530,15,15,4,4.93,5,4.93,5,5,4.86,4.71,4.59
1110553733318885648,12,12,2,5,5,5,5,5,5,5,3.64
1110553856884194727,8,8,2,5,5,4.88,5,5,5,4.88,3
1110556364301764234,6,6,0,5,4.83,4.5,4.83,5,4.83,5,1.91
1110575133851191389,3,3,1,5,5,4.67,5,5,5,5,1.07
1110576464453016525,8,8,2,4.88,5,4.75,5,5,4.63,4.63,2.47
1110651123240912071,3,3,2,3.67,3.67,3.67,3.67,4,3.67,3.67,1.18
1110660030137950087,7,7,0,4.71,4.57,4.29,4.86,4.43,4.57,4.86,2.23
1110741166511382729,20,20,5,5,4.95,4.89,5,4.89,4.89,4.89,5.94
1110811488623826108,2,2,1,5,5,5,5,5,5,5,0.64
1110811888507024389,4,4,0,4.5,4.5,4,4.75,5,4,4.25,1.19
1110850531256210796,12,12,3,5,5,5,5,5,4.67,4.83,3.53
1111099761702245672,7,7,1,4.57,4.71,4,4.71,4.71,4.86,4.86,2.1
1111122868837082329,4,4,2,4.5,4,3.75,4.25,5,4.5,4.25,2
1111140164968756521,0,0,0,,,,,,,,
1111143343136360811,3,3,1,5,4.67,4.67,5,5,4.67,4.67,1.88
1111143485300337687,0,0,0,,,,,,,,
1111145216585227312,10,10,6,4.9,4.8,4.8,4.8,4.8,4.9,4.6,4.76
1111150457693971649,2,2,0,4,4,5,3.5,5,4.5,4.5,0.9
1111152354477234327,0,0,0,,,,,,,,
1111155498519162579,0,0,0,,,,,,,,
1111156716600123647,0,0,0,,,,,,,,
1111157073418133868,2,2,2,5,5,5,5,5,5,5,2
1111158221350079232,3,3,3,4.67,5,4.67,4.33,5,4.67,4.33,3
1111159508106755160,8,8,3,5,5,5,5,5,5,4.88,2.33
1111160616749867772,10,10,1,3.9,4,3.78,4.11,4.67,4,4.22,2.88
1111161885803145845,0,0,0,,,,,,,,
1111163263634312108,0,0,0,,,,,,,,
1111164484009778949,0,0,0,,,,,,,,
1111165507510586924,0,0,0,,,,,,,,
1111170897737334245,0,0,0,,,,,,,,
1111172147351327083,0,0,0,,,,,,,,
1111175342524503281,0,0,0,,,,,,,,
1111176998821096474,0,0,0,,,,,,,,
1111178694791393913,0,0,0,,,,,,,,
1111180752059517357,0,0,0,,,,,,,,
1111184707847334892,5,5,4,5,4.8,5,4.6,5,5,4.8,2.17
1111199126706063816,0,0,0,,,,,,,,
1111209201181648420,0,0,0,,,,,,,,
1111237792232672137,1,1,1,5,5,5,5,5,5,5,1
1111296570203301422,9,9,4,4.78,4.89,4.89,4.89,5,4.78,4.44,3.91
1111329279485944190,14,14,3,4.71,4.79,4.57,4.93,5,4.93,4.64,6
1111342993625096172,3,3,2,4.67,4.67,5,5,5,5,4.67,1.55
1111503176688111647,2,2,2,5,5,5,5,5,4.5,5,2
1111504492253959405,17,17,4,4.94,4.94,4.94,4.94,4.94,4.76,4.94,5.54
1111544049829822332,11,11,5,4.8,4.8,4.7,4.7,4.7,4.8,4.7,4.85
1111576109962646487,14,14,5,4.86,4.86,4.79,4.86,4.86,5,4.86,4.42
1111595191130088821,12,12,1,4.83,4.75,4.83,4.92,5,4.92,4.92,3.79
1111602948760168239,10,10,4,4.6,4.5,4.9,4.8,4.6,4.6,4.5,3.06
1111658304385191832,7,7,1,4.86,5,5,5,5,5,5,2.76
1111828358692006512,2,2,1,5,5,5,5,5,5,5,1.22
1111838777039831462,0,0,0,,,,,,,,
1111875807540840841,11,11,3,4.91,4.91,5,4.91,5,4.09,4.55,3.17
1111892519171258686,0,0,0,,,,,,,,
1111914610474179595,14,14,1,4.71,4.79,4.79,4.64,4.93,4.71,4.64,4.08
1111979082729863888,10,10,2,4.6,4.7,4.8,4.8,4.8,4.5,4.6,2.94
1111980562442978432,12,12,3,4.67,5,4.92,5,4.92,4.75,4.67,3.71
1111980933978208977,4,4,1,5,5,5,5,5,5,5,2.18
1112000134195804638,8,8,2,4.88,4.88,5,4.88,5,4.88,4.75,2.45
1112033146990116808,1,1,1,5,5,5,5,5,5,5,1
1112047171993944222,2,2,1,5,5,4,5,5,5,5,1.76
1112050392411049080,13,13,5,4.85,4.82,4.82,4.91,5,4.73,4.64,4.15
1112108443276853723,11,11,0,4.64,4.82,4.55,5,5,4.73,4.64,4.18
1112170493030312964,7,7,4,4.57,4.86,4.57,4.86,4.71,4.29,4.57,3.82
1112201220244099498,0,0,0,,,,,,,,
1112238542037529107,17,17,4,4.71,4.94,4.65,4.88,4.88,4.88,4.76,5.2
1112242896394239378,12,12,4,4.92,4.73,4.73,4.82,4.91,4.73,4.73,3.87
1112244536926001703,12,12,5,4.67,4.75,4.83,4.67,4.75,4.58,4.5,5.45
1112293484134892523,10,10,4,4.8,4.89,4.89,4.89,5,4.89,4.78,2.97
1112581631353814380,7,7,2,4.29,4.57,4.86,4.57,4.43,4.57,4.14,2.31
1112625727401494331,12,12,2,4.75,4.92,5,5,5,4.67,4.75,3.67
1112644864724081565,9,9,2,4.33,4.33,5,4.67,4.89,4.78,4,3.55
1112645851646626003,10,10,3,4.8,5,5,5,5,4.9,5,3.16
1112653373131509374,0,0,0,,,,,,,,
1112662011831335208,0,0,0,,,,,,,,
1112667916331373032,0,0,0,,,,,,,,
1112668738712300021,6,6,1,5,5,5,5,5,5,5,1.96
1112675536380096538,6,6,2,5,5,4.83,4.83,5,4.67,4.83,2.61
1112680264070682389,0,0,0,,,,,,,,
1112681786282088000,6,6,3,4.83,4.83,5,4.83,5,5,4.67,2.81
1112685551072067647,0,0,0,,,,,,,,
1112686852884656761,13,13,4,4.85,5,5,4.83,4.75,4.92,4.67,4.15
1112688747367513095,1,1,1,5,5,5,5,5,5,5,1
1112691756267093026,1,1,1,5,5,5,5,5,5,5,1
1112700001478066441,1,1,1,5,5,5,5,5,5,5,1
1112701764555995891,9,9,0,4.78,4.89,4.78,4.89,5,4.89,4.56,2.81
1112707016868321052,1,1,1,5,5,5,4,4,4,5,1
1112711034284768228,6,6,1,4.83,4.67,4.67,4.5,4.67,4.17,4.33,2.57
1112713696440401880,1,1,1,5,5,5,5,5,5,5,1
1112717153471743933,3,3,3,4.67,4.33,5,4.33,4.67,5,4.67,3
1112721323560353595,0,0,0,,,,,,,,
1112725684384510960,0,0,0,,,,,,,,
1112730863558284500,0,0,0,,,,,,,,
1112738653580844227,0,0,0,,,,,,,,
1112742695232211794,0,0,0,,,,,,,,
1112750189882495145,0,0,0,,,,,,,,
1112750855733769063,8,8,2,5,4.86,4.86,5,5,4.86,5,2.64
1112754315296331555,0,0,0,,,,,,,,
1112760799761937023,1,1,1,5,5,5,4,5,5,5,1
1112761843420633679,13,13,3,4.92,5,4.92,4.92,5,4.85,4.62,4.64
1112765901117021165,1,1,1,5,5,5,5,5,4,4,1
1112769828916112308,0,0,0,,,,,,,,
1112772781826353896,0,0,0,,,,,,,,
1112776280752546511,1,1,1,5,5,4,4,5,5,4,1
1112779585304150085,0,0,0,,,,,,,,
1112782566415930418,0,0,0,,,,,,,,
1112787797555802154,18,18,3,4.89,4.89,4.94,5,5,4.83,4.78,5.4
1112789546896068867,5,5,1,5,5,5,5,5,4.8,5,1.53
1112805458420612840,12,12,0,4.83,5,4.92,5,5,4.75,4.92,3.4
1112849545390959348,9,9,2,5,5,5,5,5,5,5,2.93
1112876879780068265,1,1,0,5,5,5,5,5,4,5,0.71
1112899472123003732,7,7,2,4.43,4.43,4.43,4.57,4.71,4,4.14,2.19
1112905119382323576,0,0,0,,,,,,,,
1112911394786076160,13,13,4,5,5,5,5,5,5,5,4.06
1112934901769457844,10,10,4,4.8,5,5,4.9,4.9,4.8,4.6,3.57
1112954509825586402,10,10,2,4.9,4.9,4.9,4.9,5,4.7,4.9,3
1113296962150239786,2,2,0,5,5,5,3.5,4,5,5,0.95
1113299735765010084,4,4,3,5,5,5,5,5,5,5,3.64
1113432586250569387,0,0,0,,,,,,,,
1113452590669140033,4,4,1,5,5,4.75,5,5,5,5,1.71
1113464821420174616,4,4,0,4.5,4.5,4.5,4.25,4.75,4.25,4.5,1.26
1113472882627326637,16,16,3,4.75,4.56,4.69,4.81,4.69,4.94,4.69,6.4
1113489041101040029,0,0,0,,,,,,,,
1113516439557682834,0,0,0,,,,,,,,
1113555299416499963,3,3,1,4.33,4,5,4.67,4.67,4.67,4,1.2
1113657551289283334,9,9,0,5,4.89,4.67,4.67,5,4.78,5,3.21
1113685801379608482,4,4,0,5,5,5,4.75,5,4.5,4.5,1.24
1113700827614073243,3,3,0,5,4.67,4.33,5,5,5,4.67,0.96
1113751793932509072,14,14,5,5,5,5,5,5,5,4.86,4.88
1113760882003353702,15,15,7,5,5,5,5,5,4.93,4.93,5.29
1113778617097150363,14,14,4,5,5,5,5,5,4.85,5,4.83
1113780074447925264,0,0,0,,,,,,,,
1113792556188575062,19,19,5,4.95,4.94,4.88,4.94,5,5,4.88,6.33
1113893448673733276,11,11,4,4.82,4.8,4.9,4.9,5,4.4,4.4,3.59
1113946103905907249,11,11,1,5,5,5,5,5,4.91,5,3.59
1114067020676380376,0,0,0,,,,,,,,
1114087864788269539,4,4,0,4.5,4.25,4.25,4.75,5,4.25,4,1.22
1114096536552882922,4,4,1,4.5,4.75,4.5,4.75,5,5,5,1.26
1114098933469271314,4,4,1,4.75,5,5,5,5,4.5,4.5,1.26
1114101169620580146,8,8,0,5,5,5,5,5,5,5,2.45
1114102929782216448,4,4,0,4.5,5,5,4.75,5,3.75,4.25,1.33
1114104526267570709,2,2,0,5,5,5,5,5,4.5,5,0.67
1114106412881643409,2,2,0,5,4.5,4.5,4,5,5,5,0.65
1114191581652981764,10,10,1,4.9,5,5,4.9,4.8,4.9,4.7,3.06
