id,name,host_id,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,instant_bookable
1090960977771199125,"[瑞] 10 mins to Shinjuku, 10 ppl , 2 baths, tatami",40344857,Shinjuku Ku,Entire rental unit,Entire home/apt,10,2,3,1,30000,2,365,2,1125,t,t
1090967726574311431,one train ride to shibuya sta. / Fuji Terrace Yoga,547901797,Setagaya Ku,Entire rental unit,Entire home/apt,2,1,0,1,7930,30,365,30,365,t,t
1090972168444613968,"Nana House Nerima- Entire House, near Harry Potter",561971758,Nerima Ku,Entire home,Entire home/apt,7,1,2,2,8958,1,90,1,1125,t,t
1091003315747667387,日本最大のエンターテイメントな街！歌舞伎町から徒歩9分のお部屋！MK594,557535777,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,1,25043,1,50,1.4,50,t,t
1091017240244539951,"[蒼] 10 mins to Shinjuku, 10 ppl , 2 baths, tatami",40344857,Shinjuku Ku,Entire rental unit,Entire home/apt,10,2,3,3,30000,2,365,2,1125,t,t
1091024864303558189,"[蒼] 10 mins to Shinjuku, 7 ppl , 2 baths",40344857,Shinjuku Ku,Entire rental unit,Entire home/apt,7,2,2,1,25000,1,365,1,1125,t,t
1091114775207161673,新宿・新い和室,192788743,Shinjuku Ku,Entire rental unit,Entire home/apt,6,1,1,0,21000,1,365,1,365,t,f
1091152890420270302,NEW｜Brand New Opening Feb. 2024｜Fully Renovated｜,348767403,Sumida Ku,Entire home,Entire home/apt,5,1,1,4,26143,2,14,2,14,t,t
1091243609851997149,(S13)Kichijoji Loft Apartment/12mins to Shinjuku,311979642,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,0,8286,2,365,2,365,t,t
1091248599951703285,(S13F)Kichijoji Loft Apartment/12mins to Shinjuku,311979642,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,0,8286,2,365,2,365,t,t
1091249752402254264,(S11)Kichijoji Loft Apartment/12mins to Shinjuku,311979642,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,0,8286,2,365,2,365,t,t
1091251236846203916,(S11F)Kichijoji Loft Apartment/12mins to Shinjuku,311979642,Suginami Ku,Entire rental unit,Entire home/apt,2,1,1,0,9000,2,365,2,365,t,t
1091255522133713287,Simple&comfortable102/新小岩駅徒歩エリア/貸し切り/観光最適,119391168,Katsushika Ku,Entire rental unit,Entire home/apt,4,1,1,0,8600,2,29,2,29,t,t
1091266564706222216,Shin-Okubo Sta 2min walk/Shinjuku 2min/⑫,274793900,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,2,13571,1,365,1,365,t,t
1091545373024810834,Fully furnished＆secured/Wi-Fi available/501,560591971,Setagaya Ku,Entire rental unit,Entire home/apt,2,1,1,2,7895,1,365,5.9,365,t,t
1091590641744546375,"【JR Ikebukuro Stn】8min walk | Transit,New,Stylish",557890696,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,16060,1,365,1,365,t,t
1091661320485028393,4 mins walk Koshinzuka Station/max 10 ppl/Longterm,562122759,Toshima Ku,Entire home,Entire home/apt,10,1,3,5,19286,1,365,1,365,t,t
1091676183163518678,Tokyo sia home 503,555177488,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,0,8000,2,365,2,365,t,t
1091678138396551295,①東新宿駅徒歩1分/韓国街徒歩15秒/歌舞伎町/TOHOゴジラ,541774233,Shinjuku Ku,Entire rental unit,Entire home/apt,5,1,2,3,21160,1,365,1,1125,t,t
1091699954777587809,4 mins walk from Sasazuka Station/Wifi/Max 8 ppl,562122759,Shibuya Ku,Entire rental unit,Entire home/apt,8,1,2,4,27600,1,365,1,365,t,t
1091712679106195519,Tokyo sia home 402,555177488,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,8000,2,365,2,365,t,t
1091740508798971121,Authentic Japanese Charm: Tranquil Tokyo Townhouse,562125722,Sumida Ku,Entire home,Entire home/apt,5,1,2,2,29143,2,60,2.2,60,t,f
1091795976225986397,神田駅徒歩5分　カクヤスドミトリー,544505350,Chiyoda Ku,Shared room in rental unit,Shared room,1,0.5,1,1,4551,1,365,1,365,t,t
1091819287242590980,Tokyo sia home 501,555177488,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,0,11714,2,365,2,365,t,t
1091855431559759684,アルカイック101,484177511,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,9143,1,90,1,90,t,t
1091856530235136628,"Aibnb Sinjuku/Sibuya 明るく、落着く貸切アパート　新宿駅迄,地下鉄4分　最大6人",558797494,Shibuya Ku,Entire rental unit,Entire home/apt,6,1,1,6,20000,1,30,1,191.2,t,t
1091869788374509568,Shin-Okubo Sta　1min walk/Shinjuku sta 2min/wifi/52,274793900,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,2,13000,1,365,1,365,t,f
1091872439411011830,Shin-Okubo Sta・1 min walk/Shinjuku sta 2min/wifi⑧②,274793900,Shinjuku Ku,Entire rental unit,Entire home/apt,2,0.5,1,2,13857,1,365,1,365,t,t
1091876930992937975,Shin-Okubo Sta 1min walk/Shinjuku sta 2min/Wi-Fi/㉝,274793900,Shinjuku Ku,Entire rental unit,Entire home/apt,2,0.5,1,2,13929,1,365,1,365,t,t
1091877470316037525,Shinjuku/Shin-Okubo Sta 2min walk/Kabukicho 5 min⑪,274793900,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,1,1,12409,1,365,1,365,t,t
1091877957721764614,Ikejiri Ohashi Sta 10min walk/Shibuya  2min/Switch,274793900,Meguro Ku,Entire rental unit,Entire home/apt,3,1,1,2,17000,1,50,1,1125,t,t
1091933060072777734,Shibuya Honmachi Loft Hideaway 4ppl,555619101,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,1,12308,1,365,1,365,t,t
1092025695388999430,2024 New / Close to Nakano / Enchanting Cherry Blo,517818337,Nakano Ku,Entire rental unit,Entire home/apt,4,1.5,1,1,11228,2,27,2,27,t,t
1092262156648498309,Asakusa area/2beds D1S1/6F/ new,57452849,Taito Ku,Entire rental unit,Entire home/apt,3,1,1,2,9600,3,365,3,365,t,t
1092312980417686139,Asakusa area/2beds D1S1/6F/ new,57452849,Taito Ku,Entire rental unit,Entire home/apt,3,1,1,2,10193,3,365,3,365,t,t
1092334400301790993,世田谷/明正小学校/砧中学区/新宿渋谷直/寝室２/新築/最大6人/駐車場/baby/30日以上,449493597,Setagaya Ku,Entire condo,Entire home/apt,6,1.5,2,0,32000,30,1125,29.3,1125,t,f
1092359717167483498,SKYTREE 車站徒步5分｜機場直達免換車｜電梯 廚房獨立套房,52000676,Sumida Ku,Entire rental unit,Entire home/apt,4,1,1,2,9071,2,365,2,365,t,f
1092359905407595567,【マンスリー割引】赤羽台の貸切一軒家・3LDKMAX8人6ベッド,111104574,Kita Ku,Entire home,Entire home/apt,8,1,3,5,19000,30,365,29.2,365,t,f
1092363784327239155,【501】舒适单间/樱花季限定特价/收纳空间/浴缸/电梯；近吉原/三之轮/秋叶原/免费寄存,199863640,Taito Ku,Entire rental unit,Entire home/apt,2,1,1,1,6364,4,365,4,1042.8,t,t
1092364282015723710,【MAX 20 people】8 min. Shin-Shibamata Station/Ueno,562284050,Katsushika Ku,Entire home,Entire home/apt,16,2,7,13,36000,1,365,1,365,t,t
1092365784488702121,Shinjuku home-like house,562283034,Shinjuku Ku,Entire home,Entire home/apt,10,1,4,5,41594,1,365,1,365,t,f
1092373902588502369,隠れ家で日本に暮らすを体験/池袋エリア駅から徒歩4分/wi-fiあり/最大7名様,548962881,Toshima Ku,Entire home,Entire home/apt,7,1,2,0,26429,2,180,2,180,t,f
1092419126225624306,Ikebukuro 7min 46㎡ 3Beds 6people,525606186,Kita Ku,Entire home,Entire home/apt,6,1,1,3,25129,30,365,30,365,t,f
1092421772053394008,"Best Access from HND, Free WI-FI, 3ppl max",68203351,Ota Ku,Entire rental unit,Entire home/apt,3,1,1,2,7460,2,90,2,90,t,t
1092422429810178425,MGW/4min walk to JR Yoyogi Sta/8min to Shinjuku,561944194,Shibuya Ku,Entire rental unit,Entire home/apt,3,0.5,0,2,20207,1,28,1,28,t,t
1092438048231442671,House 60/Brand new house,38911139,Itabashi Ku,Entire home,Entire home/apt,6,1,1,0,33571,2,30,2,30,t,t
1092494202118005589,6mins walk to Ebisu Station＊Max 4people＊Free Wifi,542352454,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,27400,1,365,1.6,477,t,t
1092513293142939646,#405 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,1,10571,1,365,1,1125,t,t
1092519670404799226,#305 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,3,10284,1,365,1,1125,t,t
1092532561607890763,#803 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/4人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,4,1,1,2,12683,1,365,1,1125,t,t
1092534746637460825,#802 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,3,14515,1,365,1,1125,t,t
1092538643194439745,#902 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,3,9913,1,365,1,1125,t,t
1092543081603996965,#403 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/4人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,4,1,1,2,10177,1,365,1,1125,t,t
1092563836462636585,东京银座周边交通便利离地铁口步行一分钟平安旅馆2F,402296530,Chuo Ku,Private room in home,Private room,5,2,1,6,13060,1,365,1,365,t,t
1092665642914575815,"[4FS]near to Shinjuku,Shibuya,Ueno etc,selfcheckIn",193171483,Kita Ku,Private room in rental unit,Private room,2,1.5,1,1,5314,1,365,1,365,t,f
1093004613054103690,アルカイック103,484177511,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,8857,1,365,1,365,t,t
1093032069203928660,オープンセール・桜の家・70㎡・新宿/秋葉原まで直通・無料自転車2台・無料駐車場1台,530590017,Edogawa Ku,Entire home,Entire home/apt,7,1.5,2,2,24286,2,365,2,365,t,f
1093117692612018657,"[2NR]near to Shinjuku,Shibuya,Ueno etc,selfcheckIn",193171483,Kita Ku,Private room in rental unit,Private room,2,0.5,1,0,5000,1,365,1,365,t,f
1093232058238122064,アルカイック104,484177511,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,9384,1,365,1,365,t,t
1093236253781259854,アルカイック201,484177511,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,9976,1,365,1,365,t,t
1093242740965252083,OPENSALE　JR山手線大塚駅徒歩５分　無料Wi-Fi,561614941,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,2,7857,2,365,2,365,t,t
1093243229323820234,アルカイック401,484177511,Suginami Ku,Entire rental unit,Entire home/apt,3,1,1,2,10357,1,365,1,365,t,t
1093283703367946884,Shinjuku Shin-Okubo 5 min 3 stories detached house,86899950,Shinjuku Ku,Entire home,Entire home/apt,8,1.5,3,4,66000,2,90,2,90,t,t
1093404633680906085,"50㎡ 2K condo | 5 min Akasaka, 8 min Tameike-Sanno",33540779,Minato Ku,Entire rental unit,Entire home/apt,7,1,2,7,18814,1,365,1,365,t,f
1093475240241478082,"Close to Shinjuku! Twin beds,Projector,Appliances!",506424409,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,0,2,9672,1,5,1,5,t,f
1093491110474290491,New interior! 10 mins walk Oyama Sta. Great access,551085288,Itabashi Ku,Entire rental unit,Entire home/apt,6,1,1,4,13357,1,365,1.8,365,t,t
1093763750093988691,Beautiful Park. Many delicious store. Shibuya 25m.,182752227,Musashino Shi,Entire home,Entire home/apt,6,1,2,0,35000,28,180,28,1125,t,t
1093783670916458913,新オープン！築浅マンション2階／駅から徒歩3分／新宿まで乗換なし／イ001,552216877,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,2,13930,1,365,1.1,365,t,t
1093807119194673907,Tokyo/13 min by train to Ikebukuro/5ppl/Wi-fi/ 40㎡,561833349,Kita Ku,Entire rental unit,Entire home/apt,5,1,1,4,19143,2,90,2,1125,t,f
1093833081960674732,Oimachi/Shinagawa City/3 stops to Shibuya/Haneda3B,28621978,Shinagawa Ku,Private room in home,Private room,1,1,1,0,7500,3,365,3,365,t,f
1093865155308964051,Close to Skytree！,533583087,Adachi Ku,Entire rental unit,Entire home/apt,4,1,1,3,7800,2,365,2,365,t,t
1093867132459254957,Close to Skytree！,533583087,Adachi Ku,Entire rental unit,Entire home/apt,4,1,1,3,11300,1,365,1,365,t,t
1093920997642810097,OPENSALE！　JR山手線大塚駅徒歩５分　無料Wi-Fi,561614941,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,2,10000,2,365,2,365,t,t
1093934317316519877,渋谷5分|ダブルベット2台|40平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Meguro Ku,Entire rental unit,Entire home/apt,5,1,1,0,27000,3,365,3,1125,t,t
1093957490771964659,渋谷5分|ダブルベット2台|45平米|4人宿泊|最寄駅徒歩4分|スーパー徒歩1分|東京大学徒歩5分,4264624,Meguro Ku,Entire rental unit,Entire home/apt,5,1,1,0,24066,3,365,3,1125,t,t
1093979445466370434,【401】東京 六本木12分Max3ppl  渋谷まで5分 新宿まで７分 赤坂エリア 原宿・表参道,516920444,Minato Ku,Entire rental unit,Entire home/apt,3,1,1,2,22000,3,365,3,365,t,t
1094037360256542149,skytree 9 mins walk・non stop to airport ・2 rooms,562640208,Sumida Ku,Entire rental unit,Entire home/apt,6,2,2,1,50000,2,365,2,365,t,t
1094038700865645376,110戸建貸切/駅徒歩3分/池袋まで乗換なし/無料Wi-Fi,492313691,Itabashi Ku,Entire home,Entire home/apt,7,1,2,0,30000,5,365,5,365,t,f
1094039061203511392,【新規掲載】最大8名｜１軒家貸切｜北綾瀬駅から徒歩12分|リフォーム済み戸建て|家電も充実！,318235422,Adachi Ku,Entire home,Entire home/apt,8,1,4,4,24257,1,180,1,180,t,t
1094042420460434135,skytree 9 mins walk・non stop to airport ・2 rooms,562640208,Sumida Ku,Entire rental unit,Entire home/apt,6,2,2,0,47057,2,365,2,365,t,t
1094073617892210947,TOKYO/Perfect Location in Ikebukuro/MAX3ppl/WIFI,239049998,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,0,16786,3,365,3,365,t,f
1094097003337660369,A yoyogi-yamanote line:nice house(shinjuku),52139139,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,2,0,23286,1,365,1,365,t,t
1094104134207467607,A yoyogi-yamanote line:nice house(shinjuku),52139139,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,2,2,21874,1,365,1,365,t,t
1094109319767609326,C yoyogi-yamanote line:nice house(shinjuku),52139139,Shibuya Ku,Entire rental unit,Entire home/apt,1,1.5,1,1,10123,1,365,1,365,t,t
1094184757956089578,#303 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,2,11388,1,365,1,1125,t,t
1094225311545608056,戸建て貸し切り、不動前駅2分、目黒駅・五反田駅まで徒歩圏内、無料Wi-Fi,145430123,Shinagawa Ku,Entire home,Entire home/apt,8,1,2,4,27998,1,365,1,365,t,t
1094508842589038797,QY52山手线秋叶原步行5分钟公寓。成田羽田机场直达,279064316,Taito Ku,Entire rental unit,Entire home/apt,4,1,1,3,9714,1,365,1,365,t,t
1094597795184471903,【ロングステイ】駅から徒歩6分！池袋まで電車で3分の好立地/Wi-Fi無料/#602,551811398,Toshima Ku,Entire rental unit,Entire home/apt,5,1,1,2,13500,30,185,30,185,t,t
1094607884630329427,【ロングステイ】駅から徒歩6分！池袋まで電車で3分の好立地/Wi-Fi無料/#303,551811398,Toshima Ku,Entire rental unit,Entire home/apt,4,1,1,2,11929,30,185,30,185,t,t
1094664422990053063,nestay apartment tokyo ikebukuro B1C,330316857,Toshima Ku,Entire rental unit,Entire home/apt,2,1,1,1,7955,1,180,1,52.1,t,t
1094671340878652684,Gest Residence Airport Line Self check in 1 Room,356311826,Edogawa Ku,Entire rental unit,Entire home/apt,3,1,1,2,10643,1,365,8.6,365,t,f
1094675433911075306,nestay apartment tokyo ikebukuro 2B,330316857,Toshima Ku,Entire rental unit,Entire home/apt,3,1,1,2,9944,1,180,1,52.1,t,t
1094698477513403650,池袋３月/全新内装別荘,192788743,Toshima Ku,Entire home,Entire home/apt,6,1,2,0,17486,1,365,1,365,t,f
1094920739839425168,#504 整租房源 JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,3,13356,1,365,1,1125,t,t
1094927817926776909,#402 整租房源JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/3人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,3,1,1,2,10315,1,365,1,1125,t,t
1094933183860077677,#706 整租房源 JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/4人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,4,1,1,2,12203,1,365,1,1125,t,t
1094934148143102214,②東新宿駅徒歩1分/韓国街徒歩15秒/格安/歌舞伎町/ゴジラヘッド/小さなホテル,541774233,Shinjuku Ku,Entire rental unit,Entire home/apt,4,1,1,2,18000,1,365,1,1125,t,t
1094938474254363861,#506整租房源 JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/4人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,4,1,1,2,11209,1,365,1,1125,t,t
1094946661553346693,#806整租房源 JR地下铁谷中银座步行6分钟/厨房/私人浴室/家电餐具/药妆店超市30秒/4人可,528002443,Bunkyo Ku,Entire rental unit,Entire home/apt,4,1,1,2,12087,1,365,1,1125,t,t
1095188757864506461,Open sale!【SHIBUYA】Best location and well designed,26107414,Shibuya Ku,Entire rental unit,Entire home/apt,4,1,1,2,37000,2,365,2,365,t,t
1095222271007239539,Tokyo Quiet Inn Skytree,66823202,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,6,11000,1,365,1,365,t,f
1095299366195998968,"MAX 4 person, Family-Stay, 5min walk Sugamo Sta.",77254281,Toshima Ku,Private room in townhouse,Private room,4,1.5,1,3,6000,1,100,1,1125,t,t
1095325322358189892,Spacious 2bedroom＊1station to Oshiage＊Max8ppl＊Wifi,562991839,Sumida Ku,Entire home,Entire home/apt,8,2,2,7,37400,1,50,1.1,50,t,t
1095330749566659960,SkyHotel Ryogoku 202 4minutes walk from station,555338709,Sumida Ku,Entire rental unit,Entire home/apt,3,1,1,1,8593,1,365,1,365,t,f
1095386143800275581,2 min walk from the sta /Jiyugaoka area/ 202,543039445,Setagaya Ku,Entire rental unit,Entire home/apt,3,1,1,2,9768,1,365,5.9,365,t,t
1095404723625506751,涩谷车站4分 新装修整套房源 最多7人 无料可携带wifi   二卧室 涩谷市中心,546767292,Shibuya Ku,Entire rental unit,Entire home/apt,7,1,2,4,51558,2,90,2,1125,t,t
1095471805138764306,【半額OFF｜お得なマンスリーレンタル】渋谷センター街徒歩4分｜ラグジュアリーなメゾネット1LDK,520276911,Shibuya Ku,Entire condo,Entire home/apt,8,1,1,0,34000,30,180,30,180,t,f
1095477253922992545,日式风格，浅草腹地，体验最正宗的榻榻米，打卡最热门的旅行胜地,50402863,Taito Ku,Entire rental unit,Entire home/apt,5,1.5,1,2,15285,1,365,1,365,t,t
1095531122004386110,【Long-term】TOKYO Best access/Near Shinjyuku/Wi-fi,69034111,Shinjuku Ku,Entire rental unit,Entire home/apt,2,1,0,2,12229,28,1125,28,1125,t,t
1095563327004635835,30日以上長期用 | 駅5分 | 秋葉原徒歩９分 | 和モダン | 2DK | 交通至便,497909429,Chiyoda Ku,Entire rental unit,Entire home/apt,6,1,2,1,35336,2,180,2,180,t,f
1095563934852850998,【南池袋32】池袋東口徒歩9分/最大7名/新宿まで電車9分/スタイリッシュなお部屋,549190631,Toshima Ku,Entire rental unit,Entire home/apt,7,1,1,0,21714,3,365,3,365,t,t
