host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
580125886,惠琳子,5/28/2024,"Edogawa City, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
498793338,横山保全,1/30/2023,"Tokyo, Japan",within an hour,1,1,t,9,11,"['email', 'phone']",t,t
578224129,Kai Sheng,5/18/2024,"Tokyo, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
580361014,Dong,5/29/2024,,within an hour,1,1,f,1,1,['phone'],f,t
543430836,舞,10/25/2023,,within an hour,1,1,t,2,2,"['email', 'phone']",t,t
127184372,雪娇,4/23/2017,"Tokyo, Japan",within an hour,1,1,t,4,4,['phone'],f,t
498793338,横山保全,1/30/2023,"Tokyo, Japan",within an hour,1,1,t,9,11,"['email', 'phone']",t,t
580287878,Jin Su,5/29/2024,,within an hour,1,0.98,f,7,7,['phone'],t,t
580287878,Jin Su,5/29/2024,,within an hour,1,0.98,f,7,7,['phone'],t,t
576238444,Mariko,5/7/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
580287878,Jin Su,5/29/2024,,within an hour,1,0.98,f,7,7,['phone'],t,t
577035801,Sleeplab 浅草,5/11/2024,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
580445240,悠太,5/29/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
454181456,庆涛,4/13/2022,"Taito City, Japan",within an hour,1,0.99,f,4,4,"['email', 'phone']",t,t
580462135,張,5/30/2024,,within an hour,1,1,f,4,4,['phone'],t,t
549372164,Stump,12/4/2023,,within a few hours,1,0.91,f,22,24,"['email', 'phone']",t,t
580462135,張,5/30/2024,,within an hour,1,1,f,4,4,['phone'],t,t
580462135,張,5/30/2024,,within an hour,1,1,f,4,4,['phone'],t,t
60476303,LuLu,2/26/2016,"Tokyo, Japan",within an hour,1,0.85,f,20,22,"['email', 'phone']",t,t
580472584,Yuta,5/30/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
505762703,健太郎,3/17/2023,"Kofu, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
111173491,Jerry,1/12/2017,"Tokyo, Japan",within an hour,1,1,t,4,4,"['email', 'phone', 'work_email']",t,t
22966881,Mathew,10/25/2014,"Tokyo, Japan",within an hour,1,1,t,9,9,"['email', 'phone']",t,t
522859070,Yoshifumi,6/30/2023,"Tokyo, Japan",within an hour,1,0.98,t,9,10,"['email', 'phone']",t,t
522859070,Yoshifumi,6/30/2023,"Tokyo, Japan",within an hour,1,0.98,t,9,10,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
576636892,Fujikawa,5/9/2024,"Sabae, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
402359138,Nanami,5/19/2021,,within an hour,1,0.92,t,6,7,"['phone', 'work_email']",t,t
522048296,Sua,6/25/2023,"Tokyo, Japan",within an hour,1,1,f,13,13,"['email', 'phone']",t,t
477804946,Nana,9/2/2022,,within an hour,1,1,f,11,11,['phone'],t,t
268319905,鳳子,6/13/2019,"Katsushika City, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
54434007,Shohei,1/13/2016,,within an hour,1,0.97,t,5,7,"['email', 'phone']",t,t
543759184,Mari,10/27/2023,"Sumida City, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
37725252,Tadashi,7/6/2015,"Matsudo, Japan",within an hour,1,1,t,7,7,"['email', 'phone']",t,t
530954392,株式会社isj,8/9/2023,"Minato City, Japan",within an hour,1,1,,63,65,['phone'],t,t
498793338,横山保全,1/30/2023,"Tokyo, Japan",within an hour,1,1,t,9,11,"['email', 'phone']",t,t
555619101,一美,1/10/2024,"Tokyo, Japan",within an hour,1,0.97,t,19,20,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
580673533,柄澤,5/31/2024,,within an hour,1,0.88,f,1,1,"['email', 'phone']",f,t
318235422,Voyan,12/16/2019,,within an hour,1,0.98,f,50,58,"['email', 'phone', 'work_email']",t,f
318235422,Voyan,12/16/2019,,within an hour,1,0.98,f,50,58,"['email', 'phone', 'work_email']",t,f
318235422,Voyan,12/16/2019,,within an hour,1,0.98,f,50,58,"['email', 'phone', 'work_email']",t,f
318235422,Voyan,12/16/2019,,within an hour,1,0.98,f,50,58,"['email', 'phone', 'work_email']",t,f
214640453,Hanako,9/10/2018,"Shinjuku, Japan",within an hour,1,1,,91,151,"['email', 'phone']",t,t
107116958,春奈,12/13/2016,"Tokyo, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
42244167,浩史,8/23/2015,"Tokyo, Japan",within an hour,1,0.98,,229,390,"['email', 'phone']",t,t
419892638,聖芬,8/24/2021,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
129096261,Chisaki,5/6/2017,"Tokyo, Japan",within an hour,1,1,t,60,70,"['email', 'phone']",t,t
555338709,Weihua,1/8/2024,"Tokyo, Japan",within an hour,1,1,t,13,13,"['email', 'phone']",t,t
562826737,Travelerz,2/19/2024,"Yokohama, Japan",within an hour,1,0.94,f,3,3,"['email', 'phone']",t,t
562826737,Travelerz,2/19/2024,"Yokohama, Japan",within an hour,1,0.94,f,3,3,"['email', 'phone']",t,t
333343493,NEWO Inc.,2/4/2020,"Chuo City, Japan",within an hour,0.92,1,t,18,19,['phone'],t,t
580862009,佳子,6/1/2024,,within a day,0.83,1,f,1,1,"['email', 'phone']",f,t
545849444,Laika,11/10/2023,"Shibuya City, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
192664241,Mayumi,5/31/2018,"Setagaya, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
192788743,Kasumi,6/1/2018,"Tokyo, Japan",within an hour,1,0.99,f,13,13,"['email', 'phone']",t,t
528969353,Sachio,7/31/2023,"Tokyo, Japan",within an hour,1,1,,7,7,"['email', 'phone']",t,t
522859070,Yoshifumi,6/30/2023,"Tokyo, Japan",within an hour,1,0.98,t,9,10,"['email', 'phone']",t,t
572982274,日和,4/18/2024,"Chiyoda City, Japan",within an hour,1,1,f,3,3,"['email', 'phone']",t,t
539335555,Place To Be,9/28/2023,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
536394297,綾香,9/10/2023,"Hiroshima, Japan",within an hour,1,1,f,1,2,"['email', 'phone']",t,t
581205687,高宮,6/3/2024,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
581207180,Yuta,6/3/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
562497459,斉藤,2/17/2024,"Yokohama, Japan",within an hour,1,1,f,1,1,['phone'],t,t
229308728,Henna,12/5/2018,,within an hour,0.99,0.99,f,18,23,"['email', 'phone']",t,t
216916738,Kaz,9/23/2018,,within an hour,1,0.96,t,3,3,"['email', 'phone']",t,t
95642570,Yui,9/18/2016,"Shinjuku, Japan",within an hour,1,1,f,7,14,"['email', 'phone']",t,t
574460723,Takakiro,4/27/2024,,within an hour,1,1,f,4,4,['phone'],t,t
95642570,Yui,9/18/2016,"Shinjuku, Japan",within an hour,1,1,f,7,14,"['email', 'phone']",t,t
251690833,玉立,3/28/2019,"Tokyo, Japan",within an hour,1,1,t,13,16,['phone'],t,t
574460723,Takakiro,4/27/2024,,within an hour,1,1,f,4,4,['phone'],t,t
129363128,佳,5/8/2017,,within an hour,1,0.99,t,4,10,['phone'],t,t
551446931,Lee,12/17/2023,"Tokyo, Japan",within an hour,1,1,t,5,5,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
581282105,好子,6/3/2024,"Suginami City, Japan",within an hour,1,1,f,1,1,"['email', 'phone']",t,t
578015975,Erina,5/17/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
512164137,Rihina,4/28/2023,"Toshima City, Japan",within an hour,1,1,f,8,10,"['email', 'phone']",t,t
551503642,証,12/18/2023,,within an hour,1,0.99,t,5,5,"['email', 'phone']",t,t
504872904,龍太,3/11/2023,,within an hour,1,0.97,t,5,5,"['email', 'phone']",t,t
551503642,証,12/18/2023,,within an hour,1,0.99,t,5,5,"['email', 'phone']",t,t
1453084,Shotaro,11/29/2011,"Tokyo, Japan",within an hour,1,1,f,1,2,"['email', 'phone', 'work_email']",t,t
555619101,一美,1/10/2024,"Tokyo, Japan",within an hour,1,0.97,t,19,20,"['email', 'phone']",t,t
551503642,証,12/18/2023,,within an hour,1,0.99,t,5,5,"['email', 'phone']",t,t
210663640,Sachiko,8/20/2018,"Tokyo, Japan",within an hour,1,0.99,t,7,7,"['email', 'phone']",t,t
251690833,玉立,3/28/2019,"Tokyo, Japan",within an hour,1,1,t,13,16,['phone'],t,t
578990164,靖,5/22/2024,"Tokyo, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
36775835,Kei,6/26/2015,"Tokyo, Japan",within an hour,1,0.98,f,3,3,"['email', 'phone']",t,t
581609297,偉格,6/4/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
396715604,Ruka,4/13/2021,,within an hour,1,1,t,1,4,"['email', 'phone']",t,t
198552582,Masa,6/28/2018,"Tokyo, Japan",within an hour,1,1,f,29,153,"['email', 'phone']",t,t
44066901,Yuqian,9/13/2015,"Kita, Japan",within an hour,1,1,f,24,47,"['email', 'phone']",t,t
561250872,Kie,2/9/2024,"Shinjuku City, Japan",within an hour,1,1,f,6,6,"['email', 'phone']",t,t
561250872,Kie,2/9/2024,"Shinjuku City, Japan",within an hour,1,1,f,6,6,"['email', 'phone']",t,t
581634808,翔太郎,6/5/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,f
541323384,真奈美,10/10/2023,"Tokyo, Japan",within an hour,1,0.97,t,16,16,"['email', 'phone']",t,t
549672914,Sumyca,12/5/2023,"Tokyo, Japan",within an hour,1,0.98,f,4,6,"['email', 'phone']",t,t
581640462,Yuta,6/5/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
20095747,Takahiro,8/16/2014,"Shinagawa City, Japan",within an hour,1,1,f,3,3,"['email', 'phone']",t,t
581650135,Yumi,6/5/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
581671169,Ching Hsuan,6/5/2024,,within an hour,1,0.91,f,1,1,"['email', 'phone']",t,t
581672951,慎一郎,6/5/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
564229260,拓真,2/27/2024,"Tokyo, Japan",within an hour,1,0.95,f,10,10,"['email', 'phone']",t,t
555177488,成,1/7/2024,"Toda, Japan",within an hour,1,1,f,12,12,['phone'],f,t
576395085,明美,5/7/2024,,within an hour,1,1,f,3,3,['phone'],t,t
279064316,Na,7/25/2019,,within an hour,1,1,f,36,38,"['email', 'phone']",t,t
312002536,Chinatsu,11/25/2019,"Tokyo, Japan",within an hour,1,0.97,f,22,34,"['email', 'phone']",t,t
345644665,Mari,5/7/2020,"Tokyo, Japan",within an hour,1,1,t,2,2,"['email', 'phone']",t,t
274673536,一鳴,7/9/2019,"Koto City, Japan",within an hour,1,1,f,1,1,['phone'],t,t
298220757,Masayuki,9/26/2019,"Shibuya City, Japan",within an hour,1,1,f,1,1,['phone'],t,t
341750842,Yuki,3/15/2020,"Tokyo, Japan",within an hour,0.89,0.91,t,4,4,"['email', 'phone']",t,t
541323384,真奈美,10/10/2023,"Tokyo, Japan",within an hour,1,0.97,t,16,16,"['email', 'phone']",t,t
356490069,Lifeng,7/15/2020,,within an hour,1,0.92,,130,172,"['email', 'phone']",t,t
401959312,Sumyca,5/16/2021,"Tokyo, Japan",within an hour,1,0.99,f,7,25,"['email', 'phone']",t,t
181447000,四叶草,3/30/2018,"Tokyo, Japan",within an hour,1,1,f,16,30,"['email', 'phone']",t,t
161920573,淳,12/9/2017,,within an hour,1,1,t,3,4,['phone'],t,t
200026411,Junji,7/4/2018,"Minato City, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
200026411,Junji,7/4/2018,"Minato City, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
545501333,Sumyca,11/7/2023,,within an hour,1,0.98,f,27,33,"['email', 'phone']",t,t
509688153,ルーチェ,4/12/2023,"Tokyo, Japan",within an hour,1,0.96,f,12,20,['phone'],t,t
93233610,Haku,9/3/2016,"Tokyo, Japan",within an hour,1,0.94,f,12,13,"['email', 'phone']",t,t
254794184,Aoi,4/11/2019,"Tokyo, Japan",within an hour,1,1,f,5,8,"['email', 'phone']",t,t
41891471,Hiroki,8/19/2015,"Ota City, Japan",within an hour,0.98,1,t,13,20,"['email', 'phone']",t,t
244662388,博雅,2/22/2019,,within an hour,1,1,f,25,42,"['email', 'phone']",t,t
562428238,青,2/16/2024,,within an hour,1,0.97,f,21,23,"['email', 'phone']",t,t
88467238,郷原,8/7/2016,"Shibuya City, Japan",within an hour,1,1,f,7,9,"['email', 'phone']",t,t
541323384,真奈美,10/10/2023,"Tokyo, Japan",within an hour,1,0.97,t,16,16,"['email', 'phone']",t,t
63164528,Tao,3/15/2016,"Kawaguchi, Japan",within an hour,1,1,f,1,3,"['email', 'phone']",t,t
488320629,Sachiko,11/19/2022,"Suginami City, Japan",within an hour,1,0.96,t,6,7,"['email', 'phone']",t,t
462983474,Sumyca,6/7/2022,"Tokyo, Japan",within an hour,1,0.97,t,33,40,"['email', 'phone']",t,t
320808764,Heyao,12/25/2019,"Sumida City, Japan",within an hour,1,1,t,10,14,"['email', 'phone']",t,t
88596204,千恵,8/7/2016,"Taito, Japan",within an hour,1,1,f,6,8,['phone'],t,t
579840901,竹山,5/26/2024,"Saitama, Japan",within an hour,1,1,f,2,2,['phone'],t,t
494895071,Ferjhon,1/7/2023,"Osaka, Japan",within an hour,1,1,,54,96,"['email', 'phone']",t,t
576832826,銘音,5/10/2024,"Tokyo, Japan",within an hour,1,0.96,f,5,5,"['email', 'phone']",t,t
576832826,銘音,5/10/2024,"Tokyo, Japan",within an hour,1,0.96,f,5,5,"['email', 'phone']",t,t
517278264,山本,5/30/2023,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
341750842,Yuki,3/15/2020,"Tokyo, Japan",within an hour,0.89,0.91,t,4,4,"['email', 'phone']",t,t
573629487,房子,4/22/2024,,within an hour,1,1,f,8,8,"['email', 'phone']",t,t
578990164,靖,5/22/2024,"Tokyo, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
486133052,Sumyca,11/2/2022,"Tokyo, Japan",within an hour,1,0.95,f,3,16,['phone'],t,t
578990164,靖,5/22/2024,"Tokyo, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
574460723,Takakiro,4/27/2024,,within an hour,1,1,f,4,4,['phone'],t,t
321365764,Japan House,12/26/2019,"Tokyo, Japan",within an hour,1,1,,115,134,"['email', 'phone']",t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511947929,大倉,4/26/2023,,within an hour,1,1,f,28,44,['phone'],t,t
511195878,Shufen,4/22/2023,,within an hour,1,1,t,5,5,"['email', 'phone']",t,t
547901797,藤,11/23/2023,"Tokyo, Japan",within an hour,0.99,0.97,f,30,34,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
555619101,一美,1/10/2024,"Tokyo, Japan",within an hour,1,0.97,t,19,20,"['email', 'phone']",t,t
28621978,Dan,3/2/2015,"Tokyo, Japan",within an hour,1,0.99,t,11,11,"['email', 'phone', 'work_email']",t,t
62389310,Yuwei,3/10/2016,"Taipei, Taiwan",within an hour,1,0.92,f,7,7,"['email', 'phone']",t,t
517316094,Anna,5/30/2023,"Tokyo, Japan",within an hour,1,0.99,f,15,16,"['email', 'phone']",t,t
62389310,Yuwei,3/10/2016,"Taipei, Taiwan",within an hour,1,0.92,f,7,7,"['email', 'phone']",t,t
545501333,Sumyca,11/7/2023,,within an hour,1,0.98,f,27,33,"['email', 'phone']",t,t
545501333,Sumyca,11/7/2023,,within an hour,1,0.98,f,27,33,"['email', 'phone']",t,t
545501333,Sumyca,11/7/2023,,within an hour,1,0.98,f,27,33,"['email', 'phone']",t,t
20785402,Koki,9/1/2014,"Tokyo, Japan",within an hour,1,1,t,2,2,"['email', 'phone', 'work_email']",t,t
401959312,Sumyca,5/16/2021,"Tokyo, Japan",within an hour,1,0.99,f,7,25,"['email', 'phone']",t,t
220011603,Manami,10/11/2018,"Toshima City, Japan",within an hour,1,0.95,t,19,19,"['email', 'phone']",t,t
543900595,Sho Family,10/29/2023,"Tokyo, Japan",within an hour,1,1,t,8,9,"['email', 'phone']",t,t
543900595,Sho Family,10/29/2023,"Tokyo, Japan",within an hour,1,1,t,8,9,"['email', 'phone']",t,t
541774233,Hanayado,10/14/2023,"Tokyo, Japan",within an hour,0.99,0.99,t,9,12,"['email', 'phone']",t,t
130691030,Wison,5/17/2017,"Chuo City, Japan",within an hour,1,0.74,,30,35,"['email', 'phone']",t,t
130691030,Wison,5/17/2017,"Chuo City, Japan",within an hour,1,0.74,,30,35,"['email', 'phone']",t,t
197405131,春樹,6/22/2018,"Tokyo, Japan",within an hour,1,1,t,52,67,"['email', 'phone']",t,t
61729485,ｻﾞｽﾀﾝﾀﾞｰﾄﾞｱﾊﾟｰﾄﾒﾝﾄ渋谷,3/6/2016,"Shibuya City, Japan",within an hour,1,1,f,14,16,"['email', 'phone', 'work_email']",t,t
531181517,于,8/11/2023,,within an hour,1,1,f,2,2,"['email', 'phone']",t,t
533112656,Scott,8/21/2023,"Tokyo, Japan",within an hour,1,0.98,t,19,39,"['email', 'phone']",t,t
544045050,Katsuhiko,10/29/2023,"Tokyo, Japan",within an hour,1,0.98,t,2,2,"['email', 'phone']",t,t
572372895,拓也,4/15/2024,"Higashimurayama, Japan",within an hour,1,1,f,1,2,"['email', 'phone']",f,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
4981880,Meta,2/5/2013,"Tokyo, Japan",within an hour,1,0.95,f,53,56,"['email', 'phone']",t,t
37488020,Soy,7/4/2015,"Koto City, Japan",within an hour,1,0.96,f,16,17,"['email', 'phone']",t,t
582771167,互恵デベロップアーク株式会社,6/10/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
577330617,恵,5/13/2024,"Shinjuku City, Japan",within an hour,1,0.9,f,2,2,['phone'],t,t
342971176,Yume,4/1/2020,"Tokyo, Japan",within an hour,1,1,,68,80,"['email', 'phone']",t,t
552478608,Hai Bing,12/25/2023,,within an hour,1,1,t,2,2,"['email', 'phone']",f,t
484346106,Sumyca,10/20/2022,"Tokyo, Japan",within an hour,1,1,f,3,19,['phone'],t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
582791907,Yuta,6/11/2024,,within an hour,1,1,f,1,1,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
476371170,Junko,8/23/2022,"Suginami City, Japan",within an hour,1,0.99,t,38,43,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
580287878,Jin Su,5/29/2024,,within an hour,1,0.98,f,7,7,['phone'],t,t
318235422,Voyan,12/16/2019,,within an hour,1,0.98,f,50,58,"['email', 'phone', 'work_email']",t,f
153095665,Tsuyoshi,10/3/2017,"Tokyo, Japan",within an hour,1,1,f,28,34,"['email', 'phone']",t,t
476371170,Junko,8/23/2022,"Suginami City, Japan",within an hour,1,0.99,t,38,43,"['email', 'phone']",t,t
576585843,阿部,5/8/2024,"Minato City, Japan",within an hour,0.98,0.96,f,33,44,"['email', 'phone']",t,t
61729485,ｻﾞｽﾀﾝﾀﾞｰﾄﾞｱﾊﾟｰﾄﾒﾝﾄ渋谷,3/6/2016,"Shibuya City, Japan",within an hour,1,1,f,14,16,"['email', 'phone', 'work_email']",t,t
573629487,房子,4/22/2024,,within an hour,1,1,f,8,8,"['email', 'phone']",t,t
61729485,ｻﾞｽﾀﾝﾀﾞｰﾄﾞｱﾊﾟｰﾄﾒﾝﾄ渋谷,3/6/2016,"Shibuya City, Japan",within an hour,1,1,f,14,16,"['email', 'phone', 'work_email']",t,t
465112560,Lee,6/19/2022,"Shinjuku City, Japan",within an hour,1,1,f,7,7,"['email', 'phone']",t,t
429330346,Sumyca,10/28/2021,"Tokyo, Japan",within an hour,1,0.99,f,16,25,"['email', 'phone']",t,t
465112560,Lee,6/19/2022,"Shinjuku City, Japan",within an hour,1,1,f,7,7,"['email', 'phone']",t,t
476904438,小島,8/27/2022,"Meguro City, Japan",within an hour,1,1,f,2,2,"['email', 'phone']",t,t
429330346,Sumyca,10/28/2021,"Tokyo, Japan",within an hour,1,0.99,f,16,25,"['email', 'phone']",t,t
431190584,Sumyca,11/9/2021,"Sumida City, Japan",within an hour,1,0.99,t,14,18,"['email', 'phone']",t,t
510890531,ラウレアタワー,4/20/2023,"Tokyo, Japan",within an hour,1,0.94,f,3,39,['phone'],t,f
580125886,惠琳子,5/28/2024,"Edogawa City, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
115432704,ｼﾞｬﾝ,2/8/2017,"Shinjuku City, Japan",within an hour,1,1,t,31,35,"['email', 'phone']",t,t
462984916,Sumyca,6/7/2022,,within an hour,1,0.99,t,19,20,"['email', 'phone']",t,f
580125886,惠琳子,5/28/2024,"Edogawa City, Japan",within an hour,1,1,f,4,4,"['email', 'phone']",t,t
462984916,Sumyca,6/7/2022,,within an hour,1,0.99,t,19,20,"['email', 'phone']",t,f
582989236,佐藤,6/11/2024,"Setagaya City, Japan",within an hour,1,0.89,f,2,2,['phone'],t,t
485730447,Sumyca,10/30/2022,"Tokyo, Japan",within an hour,1,0.95,t,14,18,['phone'],t,t
